Country,Year,Drought,Flood,Earthquake,Extreme weather,Extreme temperature,Volcanic activity,Wildfire,Glacial lake outburst flood,Dry mass movement,Wet mass movement,Fog
Myanmar,2001,0,0,0,600,0,0,0,0,0,0,0
Myanmar,2001,0,0,0,6,0,0,0,0,0,0,0
Myanmar,2001,0,0,0,2700,0,0,0,0,0,0,0
Myanmar,2001,0,0,0,1000,0,0,0,0,0,0,0
Myanmar,2001,0,0,0,0,0,0,0,0,0,0,0
Myanmar,2001,0,0,0,278,0,0,0,0,0,0,0
Myanmar,2001,0,0,0,1070,0,0,0,0,0,0,0
Myanmar,2001,0,0,0,200,0,0,0,0,0,0,0
Myanmar,2001,0,0,0,0,0,0,0,0,0,0,0
Myanmar,2001,0,0,0,11,0,0,0,0,0,0,0
Myanmar,2001,0,0,0,17,0,0,0,0,0,0,0
Myanmar,2001,0,0,0,138366,0,0,0,0,0,0,0
Myanmar,2001,0,0,0,45,0,0,0,0,0,68,0
Myanmar,2001,0,0,0,0,0,0,0,0,0,0,0
Myanmar,2001,0,0,0,0,0,0,0,0,0,17,0
Myanmar,2001,0,0,0,0,0,0,0,0,0,24,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,2,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,5,0,0,0,0,0,0,0,0,0
Namibia,2001,0,7,0,0,0,0,0,0,0,0,0
Namibia,2001,0,42,0,0,0,0,0,0,0,0,0
Namibia,2001,0,92,0,0,0,0,0,0,0,0,0
Namibia,2001,0,8,0,0,0,0,0,0,0,0,0
Namibia,2001,0,108,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Namibia,2001,0,0,0,0,0,0,0,0,0,0,0
Nepal,2002,0,0,0,0,0,0,0,0,0,0,0
Nepal,2002,0,0,0,0,0,0,0,0,0,0,0
Nepal,2002,0,0,0,0,0,0,0,0,0,105,0
Nepal,2002,0,0,0,0,0,0,0,0,0,0,0
Nepal,2002,0,0,0,0,0,0,0,0,0,0,0
Nepal,2002,0,0,100,0,0,0,0,0,0,0,0
Nepal,2002,0,0,0,0,0,0,0,0,0,157,0
Nepal,2002,0,117,0,0,9,0,0,0,0,10,0
Nepal,2002,0,60,0,0,0,0,0,0,0,0,0
Nepal,2002,0,276,0,0,0,0,0,0,0,0,0
Nepal,2002,0,350,0,0,0,0,0,0,0,21,0
Nepal,2002,0,130,0,0,0,0,0,0,0,0,0
Nepal,2002,0,750,0,0,0,0,0,0,0,0,0
Nepal,2002,0,92,0,0,0,0,0,0,0,0,0
Nepal,2002,0,186,0,0,0,0,0,0,0,21,0
Nepal,2002,0,200,0,0,0,0,0,0,0,0,0
Nepal,2002,0,46,0,0,0,0,0,0,0,0,0
Nepal,2002,0,22,0,1,0,0,0,0,0,0,0
Nepal,2002,0,188,0,0,0,0,0,0,0,0,0
Nepal,2002,0,27,709,70,0,0,0,0,0,106,0
Nepal,2002,0,30,0,0,0,0,0,0,0,0,0
Nepal,2002,0,51,0,6,0,0,0,0,0,0,0
Nepal,2002,0,1048,0,0,0,0,0,0,0,28,0
Nepal,2002,0,140,0,0,0,0,0,0,0,180,0
Nepal,2002,0,788,0,20,0,0,0,0,0,0,0
Nepal,2002,0,310,0,0,0,0,0,0,0,0,0
Nepal,2002,0,170,0,0,0,0,0,0,0,0,0
Nepal,2002,0,144,0,0,0,0,0,0,0,0,0
Nepal,2002,0,239,0,0,17,0,0,0,0,0,0
Nepal,2002,0,185,0,0,31,0,0,0,0,0,0
Nepal,2002,0,51,0,0,0,0,0,0,0,18,0
Nepal,2002,0,214,0,0,0,0,0,0,0,0,0
Nepal,2002,0,115,0,0,0,0,0,0,0,0,0
Nepal,2002,0,150,0,0,9,0,0,0,0,0,0
Nepal,2002,0,104,7,0,42,0,0,0,0,29,0
Nepal,2002,0,72,0,0,0,0,0,0,0,11,0
Nepal,2002,0,195,0,0,49,0,0,0,0,0,0
Nepal,2002,0,318,0,83,0,0,0,0,0,172,0
Nepal,2002,0,163,0,0,0,0,0,0,0,0,0
Nepal,2002,0,187,0,0,0,0,0,0,0,11,0
Nepal,2002,0,15,0,0,50,0,0,0,0,0,0
Nepal,2002,0,119,0,28,0,0,0,0,0,0,0
Nepal,2002,0,448,0,0,0,0,0,0,0,0,0
Nepal,2002,0,251,0,0,0,0,0,0,0,0,0
Nepal,2002,0,147,6,21,0,0,0,0,0,22,0
Nepal,2002,0,36,155,0,0,0,0,0,0,0,0
Nepal,2002,0,0,80,0,0,0,0,0,0,0,0
Nepal,2002,0,0,8969,0,0,0,0,0,0,65,0
Nepal,2002,0,0,0,0,60,0,0,0,0,472,0
Nepal,2002,0,0,0,0,0,0,0,0,0,0,0
Nepal,2002,0,0,0,0,0,0,0,0,150,0,0
Nepal,2002,0,0,0,0,0,0,0,0,0,125,0
Nepal,2002,0,0,0,0,0,0,0,0,0,150,0
Nepal,2002,0,0,0,0,0,0,0,0,0,49,0
Nepal,2002,0,0,0,0,0,0,0,0,0,20,0
Nepal,2002,0,0,0,0,0,0,0,0,0,144,0
Netherlands,2002,0,2000,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,1,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,20,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,1,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,2,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,4,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,7,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,2,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,3,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,4,469,0,0,0,0,0,0
Netherlands,2002,0,0,0,1,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,965,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,1000,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,1,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,400,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,400,0,0,0,0,0,0
Netherlands Antilles,2002,0,0,0,0,0,0,0,0,0,0,0
Netherlands Antilles,2002,0,0,0,0,0,0,0,0,0,0,0
Netherlands Antilles,2002,0,0,0,11,0,0,0,0,0,0,0
Netherlands Antilles,2002,0,0,0,2,0,0,0,0,0,0,0
New Caledonia,2002,0,0,0,3,0,0,0,0,0,0,0
New Caledonia,2002,0,0,0,2,0,0,0,0,0,0,0
New Caledonia,2002,0,0,0,2,0,0,0,0,0,0,0
New Caledonia,2002,0,0,0,1,0,0,0,0,0,0,0
New Caledonia,2002,0,0,0,1,0,0,0,0,0,0,0
New Caledonia,2002,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,2002,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,2002,0,0,0,3,0,0,0,0,0,0,0
New Caledonia,2002,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,2002,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,2002,0,0,0,4,0,0,0,0,0,0,0
New Caledonia,2002,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,2002,0,0,0,2,0,0,0,0,0,0,0
New Caledonia,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,21,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,4,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,1,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,1,0,0,0,0,0,0,0,0
New Zealand,2002,0,1,0,6,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,3,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,4,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,1,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,2,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,1,0,0,0,0,0,0,0
New Zealand,2002,0,4,0,11,0,0,0,0,0,0,0
New Zealand,2002,0,0,17,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,256,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,3,50,0,0,0,0,0,0,0
New Zealand,2002,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2002,0,0,182,0,0,0,0,0,0,0,0
New Zealand,2003,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2003,0,0,0,1,0,0,0,0,0,0,0
New Zealand,2003,0,0,0,2,0,0,0,0,0,0,0
New Zealand,2003,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2003,0,0,0,3,0,0,0,0,0,0,0
New Zealand,2003,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2003,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2003,0,0,0,0,0,150,0,0,0,0,0
New Zealand,2003,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2003,0,0,0,0,0,21,0,0,0,0,0
New Zealand,2003,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,0,7,2,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,16,0,0,0,0,0,0,0
Nicaragua,2003,0,0,2,0,0,0,0,0,0,0,0
Nicaragua,2003,0,2,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,4,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,325,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,16,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,4,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,11,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,2,0,0,0,0,0,0,0
Nicaragua,2003,0,10,0,177,0,0,0,0,0,0,0
Nicaragua,2003,0,17,0,13,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,66,0,5,0,0,0,0,0,0,0
Nicaragua,2003,0,17,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,9,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,27,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,7,0,15,0,0,0,0,0,0,0
Nicaragua,2003,0,0,1000,0,0,0,0,0,0,0,0
Nicaragua,2003,0,0,1000,0,0,0,0,0,0,0,0
Nicaragua,2003,0,0,500,0,0,0,0,0,0,0,0
Nicaragua,2003,0,0,10000,0,0,0,0,0,0,0,0
Nicaragua,2003,0,0,179,0,0,1,0,0,0,0,0
Nicaragua,2003,0,0,0,3332,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,35,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,71,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,130,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,37,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,38,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,44,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,0,0,0,0,0,0,29,0
Nicaragua,2003,0,0,0,7,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,20,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,5,0,0,0,0,0,0,0
Nicaragua,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,16990,0,0,0,0,0,0,0,0,0,0
Niger,2003,16990,0,0,0,0,0,0,0,0,0,0
Niger,2003,16990,0,0,0,0,0,0,0,0,0,0
Niger,2003,16990,0,0,0,0,0,0,0,0,0,0
Niger,2003,17040,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,20,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,4,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,4,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,4,0,0,0,0,0,0,0,0,0
Niger,2003,0,3,0,0,0,0,0,0,0,0,0
Niger,2003,0,5,0,0,0,0,0,0,0,0,0
Niger,2003,0,16,0,0,0,0,0,0,0,0,0
Niger,2003,0,91,0,0,0,0,0,0,0,0,0
Niger,2003,0,27,0,0,0,0,0,0,0,0,0
Niger,2003,0,61,0,0,0,0,0,0,0,0,0
Niger,2003,0,72,0,0,0,0,0,0,0,0,0
Niger,2003,0,83,0,0,0,0,0,0,0,0,0
Niger,2003,0,195,0,0,0,0,0,0,0,0,0
Niger,2003,0,0,0,0,0,0,0,0,0,0,0
Niger,2003,0,60,0,0,0,0,0,0,0,0,0
Niger,2003,0,14,0,0,0,0,0,0,0,0,0
Niger,2003,0,2,0,0,0,0,0,0,0,0,0
Niger,2003,0,7,0,0,0,0,0,0,0,0,0
Niger,2003,0,7,0,0,0,0,0,0,0,0,0
Niger,2003,0,7,0,0,0,0,0,0,0,0,0
Niger,2003,0,32,0,0,0,0,0,0,0,0,0
Niger,2003,0,36,0,0,0,0,0,0,0,0,0
Niger,2003,0,36,0,0,0,0,0,0,0,0,0
Niger,2003,0,52,0,0,0,0,0,0,0,0,0
Niger,2003,0,62,0,0,0,0,0,0,0,0,0
Niger,2003,0,41,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,0,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,0,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,0,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,603,0,7,0,0,0,0,0,0,0
Nigeria,2003,0,130,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,30,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,15,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,89,0,100,0,0,0,0,0,0,0
Nigeria,2003,0,4,0,0,0,0,0,0,0,32,0
Nigeria,2003,0,200,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,0,0,0,60,0,0,0,0,0,0
Nigeria,2003,0,16,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,94,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,60,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,40,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,91,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,31,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,40,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,174,0,11,0,0,0,0,0,0,0
Nigeria,2003,0,363,0,15,0,0,0,0,0,0,0
Nigeria,2003,0,19,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,15,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,53,0,0,0,0,0,0,0,0,0
Nigeria,2003,0,18,0,28,0,0,0,0,0,0,0
Nigeria,2003,0,20,0,0,0,0,0,0,0,0,0
Nigeria,2004,0,300,0,0,0,0,0,0,0,0,0
Nigeria,2004,0,24,0,0,0,0,0,0,0,0,0
Nigeria,2004,0,189,0,0,0,0,0,0,0,0,0
Nigeria,2004,0,4,0,0,0,0,0,0,0,0,0
Nigeria,2004,0,275,0,0,0,0,0,0,0,0,0
Nigeria,2004,0,0,0,100,0,0,0,0,0,0,0
Nigeria,2004,0,0,0,1,0,0,0,0,0,0,0
Nigeria,2004,0,0,0,0,18,0,0,0,0,0,0
Niue,2004,0,0,0,0,0,0,0,0,0,0,0
Niue,2004,0,0,0,0,0,0,0,0,0,0,0
Niue,2004,0,0,0,0,0,0,0,0,0,0,0
Niue,2004,0,0,0,0,0,0,0,0,0,0,0
Niue,2004,0,0,0,1,0,0,0,0,0,0,0
North America,2004,0,0,0,500,0,0,0,0,0,0,0
North America,2004,0,0,648,224,0,0,0,0,0,0,0
North America,2004,0,0,0,0,0,0,0,0,0,0,0
North America,2004,0,0,0,0,0,0,0,0,0,0,0
North America,2004,0,0,0,4,0,0,0,0,0,0,0
North America,2004,0,0,1000,3000,0,0,0,0,0,0,0
North America,2004,0,0,400,3097,0,0,0,0,0,0,0
North America,2004,0,53,116,63,0,0,0,0,0,0,0
North America,2004,0,0,0,2000,0,0,0,0,0,0,0
North America,2004,0,0,0,2607,0,0,0,0,0,0,0
North America,2004,0,200,400,455,1693,0,0,0,0,0,0
North America,2004,0,248,34,0,0,0,0,0,40,0,0
North America,2004,0,0,0,600,0,0,0,0,0,200,0
North America,2004,0,0,0,0,0,0,0,0,0,0,0
North America,2004,0,125,9,50,0,0,0,0,0,0,0
North America,2004,0,0,0,1132,0,0,0,0,0,0,0
North America,2004,0,27,132,570,0,0,0,0,0,26,0
North America,2004,0,0,33,159,40,87,0,0,0,0,0
North America,2004,0,352,10000,256,10,0,0,0,0,400,0
North America,2004,0,198,577,56,22,0,0,0,0,2800,0
North America,2004,0,0,0,8367,0,0,0,0,0,0,0
North America,2004,0,147,0,101,0,0,0,0,0,0,0
North America,2004,0,52,9,226,0,0,0,0,0,0,0
North America,2004,0,77,5,1637,0,2,0,0,0,0,0
North America,2004,0,141,67,257,1260,90,0,0,0,0,0
North America,2004,0,50,3,130,0,0,0,0,0,26,0
North America,2004,0,1156,39,953,0,100,0,0,0,0,0
North America,2004,0,25,14,407,188,0,0,0,0,50,0
North America,2004,0,29,0,523,0,0,0,0,0,0,0
North America,2004,0,524,9500,386,0,0,0,0,0,100,0
North America,2004,0,237,1100,13,48,0,0,0,0,0,0
North America,2004,0,143,10,180,80,0,0,0,0,0,0
North America,2004,0,111,5,606,23,0,0,0,0,22,0
North America,2004,0,69,93,100,0,0,0,0,23,0,0
North America,2004,0,30,180,116,80,1,0,0,0,0,0
North America,2004,0,688,5,373,48,0,0,0,0,22,0
North America,2004,0,212,60,1297,0,0,0,0,0,0,0
North America,2004,0,65,64,405,759,0,0,0,0,0,0
North America,2004,0,108,0,522,0,0,0,0,0,0,0
North America,2004,0,87,1,427,292,52,0,0,0,12,0
North America,2004,0,466,0,19847,230,0,0,0,0,63,0
North America,2004,0,741,48,258,272,0,0,0,0,0,0
North America,2004,0,204,7,164,101,0,0,0,0,7,0
North America,2004,41,61,1166,182,56,0,0,0,0,0,0
North America,2004,0,133,0,225,64,0,0,0,0,68,0
North America,2004,0,119,38,216,21,0,0,0,0,47,0
North America,2004,0,3410,9,3064,17,0,0,0,0,31,0
North America,2004,0,225,1,726,0,0,0,0,0,16,0
North America,2004,0,236,0,1036,0,0,0,0,0,49,0
North America,2004,0,67,38,355,58,0,0,0,36,0,0
North America,2004,0,367,222572,431,0,0,0,0,0,124,0
North America,2004,0,287,5,828,25,0,0,0,0,16,0
North America,2004,0,67,48,319,123,0,0,0,0,0,0
North America,2004,0,101,1,350,29,0,0,0,0,0,0
North America,2004,0,29,7,160,21,0,0,0,0,43,0
North America,2004,0,111,0,340,0,0,0,0,0,350,0
North America,2004,0,162,0,832,0,0,0,0,0,10,0
North America,2004,0,91,467,524,0,0,0,0,0,11,0
North America,2004,0,44,17,206,70,461,0,0,0,21,0
North America,2004,0,37,1,510,0,0,0,0,0,0,0
North America,2004,45,49,14,692,0,0,0,0,0,42,0
North America,2004,0,110,2578,536,1044,0,0,0,0,0,0
North America,2004,136,122,12,419,0,0,0,0,0,0,0
North America,2004,247,229,0,257,26,0,0,0,0,86,0
North America,2004,0,300,0,6000,0,0,0,0,0,0,0
North America,2004,0,250,0,163,0,0,0,0,76,0,0
North America,2004,0,72,0,541,0,0,0,0,0,53,0
North America,2004,0,246,0,87,0,0,0,0,0,0,0
North America,2004,0,0,0,0,0,0,0,0,0,0,0
North America,2004,0,55,0,56,0,0,0,0,0,0,0
North America,2004,0,40000,8,87,0,1000,0,0,0,0,0
North America,2004,0,34,0,274,0,0,0,0,0,0,0
North America,2004,0,41,1600,204,69,0,0,0,0,0,0
North America,2004,0,140,49,279,0,0,0,0,0,0,0
North America,2004,0,74,10,1360,107,0,0,0,3,0,0
North America,2004,0,2050,53,1037,0,0,0,0,0,0,0
North America,2004,0,325,61,57,0,0,0,0,0,0,0
North America,2004,0,26,0,191,50,0,0,0,0,0,0
North America,2004,0,500,0,7440,150,15,0,0,0,0,0
North America,2004,0,109,176,305,0,0,0,0,0,0,0
North America,2004,0,20,0,893,262,0,0,0,0,0,0
North America,2004,0,0,0,403,0,0,0,0,0,0,0
North America,2004,0,122,0,1044,0,0,0,0,0,18,0
North America,2004,0,170,0,112,0,0,0,0,0,0,0
North America,2004,0,0,0,171,0,2,0,0,0,0,0
North America,2004,0,175,23001,720,0,0,0,0,0,0,0
North America,2004,0,60,70,138,84,0,0,0,10,0,0
North America,2004,0,104,1,208,391,0,0,0,0,0,0
North America,2004,0,179,1,3682,33,2,0,0,0,70,0
North America,2004,0,73,0,113,200,0,0,0,0,21,0
North America,2004,0,0,2000,0,0,38565,0,0,0,0,0
North America,2004,0,0,700,298,0,0,0,0,0,0,0
North America,2004,0,0,1200,0,0,0,0,0,0,0,0
North America,2004,0,0,2450,30,0,0,0,0,0,62,0
North America,2004,0,0,45,0,0,0,0,0,0,0,0
North America,2004,0,0,6,2125,0,0,0,0,0,56,0
North America,2004,0,0,2650,57,0,0,0,0,0,0,0
North America,2004,0,0,116,34,0,0,0,0,0,0,0
North America,2004,0,0,13,739,0,0,0,0,0,0,0
North America,2004,0,0,27,4136,0,0,0,0,0,0,0
North America,2004,0,0,1000,4000,0,0,0,0,0,0,0
North America,2004,0,0,238,50,0,0,0,0,0,0,0
North America,2004,0,0,160,469,0,0,0,0,0,0,0
North America,2004,0,0,65,210,0,0,0,0,0,31,0
North America,2004,0,0,0,170,0,0,0,0,0,0,0
North America,2004,0,0,0,732,0,0,0,0,0,0,0
North America,2004,0,0,0,868,0,0,0,0,0,0,0
North America,2004,0,0,0,0,0,0,0,0,0,0,0
North America,2004,0,0,0,422,0,0,0,0,0,0,0
North America,2004,0,0,0,218,0,0,0,0,0,0,0
North America,2004,0,0,0,308,0,0,0,0,0,0,0
North America,2004,0,0,0,468,0,0,0,0,0,0,0
North America,2004,0,0,0,716,0,0,0,0,0,362,0
North America,2004,0,0,0,232,0,0,0,0,0,0,0
North America,2004,0,0,0,139,0,0,0,0,0,0,0
North America,2004,0,0,0,92,0,0,0,0,0,0,0
North America,2004,0,0,0,0,0,0,0,0,18,0,0
North America,2004,0,0,0,0,0,0,0,0,33,0,0
North Korea,2004,0,88,0,59,0,0,0,0,0,0,0
North Korea,2005,0,33,0,0,0,0,0,0,0,0,0
North Korea,2005,0,0,0,0,0,0,0,0,0,0,0
North Korea,2005,0,0,0,5,0,0,0,0,0,0,0
North Korea,2005,0,315,0,0,0,0,0,0,0,0,0
North Korea,2005,0,68,0,0,0,0,0,0,0,0,0
North Korea,2005,0,116,0,0,0,0,0,0,0,0,0
North Korea,2005,0,0,0,0,0,0,0,0,0,0,0
North Korea,2005,0,50,0,0,0,0,0,0,0,0,0
North Korea,2005,0,42,0,0,0,0,0,0,0,0,0
North Korea,2005,0,124,0,0,0,0,0,0,0,0,0
North Korea,2005,0,0,0,3,0,0,0,0,0,0,0
North Korea,2005,0,24,0,0,0,0,0,0,0,0,0
North Korea,2005,0,193,0,0,0,0,0,0,0,0,0
North Korea,2005,0,278,0,0,0,0,0,0,0,0,0
North Korea,2005,0,610,0,0,0,0,0,0,0,0,0
